30-05-2014	13:16:38

Ensaios SCC:	


Nota 01:	


Data Table

============
Date-time	Pv1	Pc	Pv2	T1	Tc	T2	Pcin
18-06-2014-17:53:02	0,9950	-	1,0939	23,2584	23,0311	22,4774	0,9898
18-06-2014-17:53:03	0,9898	-	1,0888	23,2584	23,0311	22,4774	0,9950
18-06-2014-17:53:03	0,9898	-	1,0836	23,2584	23,0473	22,5099	0,9898
18-06-2014-17:53:03	0,9898	-	1,0939	23,2584	23,0473	22,5099	0,9898
18-06-2014-17:53:04	0,9898	-	1,0888	23,2584	23,0798	22,4612	0,9898
18-06-2014-17:53:04	0,9898	-	1,0785	23,2422	23,0149	22,4936	0,9898
18-06-2014-17:53:04	0,9847	-	1,0939	23,2747	23,0473	22,4450	0,9898
18-06-2014-17:53:05	0,9745	-	1,0888	23,2747	23,0636	22,4936	0,9847
18-06-2014-17:53:05	0,9898	-	1,0939	23,2909	23,0311	22,4612	0,9745
18-06-2014-17:53:05	0,9847	-	1,0836	23,2260	23,0473	22,4936	0,9898
18-06-2014-17:53:05	0,9898	-	1,0888	23,2584	22,9986	22,4936	0,9847
18-06-2014-17:53:06	0,9950	-	1,0888	23,2260	23,0311	22,4612	0,9898
18-06-2014-17:53:06	0,9898	-	1,0888	23,2422	23,0473	22,4936	0,9950
18-06-2014-17:53:06	0,9950	-	1,0888	23,2584	23,0636	22,4774	0,9898
18-06-2014-17:53:07	0,9898	-	1,0785	23,2422	23,0149	22,4936	0,9950
18-06-2014-17:53:07	0,9898	-	1,0785	23,2584	23,0311	22,4774	0,9898
18-06-2014-17:53:07	0,9847	-	1,0683	23,2584	23,0636	22,5099	0,9898
18-06-2014-17:53:08	0,9898	-	1,0888	23,2422	23,0636	22,4774	0,9847
18-06-2014-17:53:08	0,9847	-	1,0888	23,2422	23,0636	22,4774	0,9898
18-06-2014-17:53:08	0,9694	-	1,0836	23,2260	23,0636	22,4612	0,9847
18-06-2014-17:53:08	0,9898	-	1,0785	23,2260	22,9986	22,4450	0,9694
18-06-2014-17:53:09	0,9898	-	1,0836	23,2584	23,0473	22,4936	0,9898
18-06-2014-17:53:09	0,9694	-	1,0888	23,2584	23,0473	22,4936	0,9898
18-06-2014-17:53:09	0,9898	-	1,0836	23,2260	23,0473	22,4612	0,9694
18-06-2014-17:53:10	0,9950	-	1,0888	23,2422	23,0149	22,4612	0,9898
18-06-2014-17:53:10	0,9847	-	1,0785	23,2584	23,0149	22,4774	0,9950
18-06-2014-17:53:10	0,9950	-	1,0888	23,2422	23,0311	22,4774	0,9847
18-06-2014-17:53:11	0,9847	-	1,0888	23,2422	22,9986	22,4612	0,9950
18-06-2014-17:53:11	0,9847	-	1,0888	23,2422	23,0636	22,4774	0,9847
18-06-2014-17:53:11	0,9847	-	1,0939	23,2422	23,0149	22,4612	0,9847
18-06-2014-17:53:11	0,9950	-	1,0990	23,2422	23,0311	22,4774	0,9847
18-06-2014-17:53:12	0,9898	-	1,0888	23,2422	23,0311	22,4612	0,9950
18-06-2014-17:53:12	0,9898	-	1,0785	23,2422	23,0149	22,4936	0,9898
18-06-2014-17:53:12	0,9898	-	1,0888	23,2097	23,0149	22,4612	0,9898
18-06-2014-17:53:13	0,9745	-	1,0939	23,2260	23,0311	22,4612	0,9898
18-06-2014-17:53:13	0,9950	-	1,0888	23,2260	23,0311	22,4612	0,9745
18-06-2014-17:53:13	0,9745	-	1,0888	23,2260	23,0149	22,4450	0,9950
18-06-2014-17:53:14	0,9898	-	1,0888	23,2909	23,0473	22,4774	0,9745
18-06-2014-17:53:14	0,9950	-	1,0836	23,2422	23,0311	22,4612	0,9898
18-06-2014-17:53:14	0,9847	-	1,0785	23,2260	22,9824	22,4612	0,9950
18-06-2014-17:53:14	0,9898	-	1,0888	23,2584	23,0473	22,4612	0,9847
18-06-2014-17:53:15	0,9898	-	1,0836	23,2422	23,0473	22,4774	0,9898
18-06-2014-17:53:15	0,9847	-	1,0785	23,2422	23,0473	22,4774	0,9898
18-06-2014-17:53:15	0,9950	-	1,0888	23,2422	23,0311	22,4287	0,9847
18-06-2014-17:53:16	0,9950	-	1,0785	23,2422	23,0311	22,4612	0,9950
18-06-2014-17:53:16	0,9898	-	1,0836	23,2584	23,0149	22,4612	0,9950
18-06-2014-17:53:16	0,9898	-	1,0888	23,2584	23,0311	22,4774	0,9898
18-06-2014-17:53:17	0,9950	-	1,0836	23,2584	23,0798	22,4774	0,9898
18-06-2014-17:53:17	0,9898	-	1,0785	23,2260	22,9824	22,4612	0,9950
18-06-2014-17:53:17	0,9745	-	1,0888	23,2422	22,9986	22,4774	0,9898
18-06-2014-17:53:17	0,9847	-	1,0888	23,2260	22,9986	22,4774	0,9745
18-06-2014-17:53:18	0,9847	-	1,0785	23,2584	23,0311	22,4774	0,9847
18-06-2014-17:53:18	0,9898	-	1,0939	23,2747	23,0473	22,5099	0,9847
18-06-2014-17:53:18	0,9745	-	1,0888	23,2097	23,0149	22,4612	0,9898
18-06-2014-17:53:19	0,9898	-	1,0836	23,2422	23,0311	22,4936	0,9745
18-06-2014-17:53:19	0,9898	-	1,0888	23,2584	23,0149	22,4774	0,9898
18-06-2014-17:53:19	0,9898	-	1,0836	23,2747	23,0473	22,4612	0,9898
18-06-2014-17:53:20	0,9898	-	1,0939	23,2422	23,0149	22,4287	0,9898
18-06-2014-17:53:20	0,9898	-	1,0939	23,2260	23,0149	22,4936	0,9898
18-06-2014-17:53:20	0,9847	-	1,0836	23,2422	23,0311	22,4612	0,9898
18-06-2014-17:53:20	0,9898	-	1,0939	23,2422	23,0636	22,4612	0,9847
18-06-2014-17:53:21	0,9898	-	1,0939	23,2584	23,0311	22,4612	0,9898
18-06-2014-17:53:21	0,9950	-	1,0939	23,2909	23,0636	22,4612	0,9898
18-06-2014-17:53:21	0,9898	-	1,0888	23,2584	23,0311	22,4450	0,9950
18-06-2014-17:53:22	0,9898	-	1,0888	23,2422	23,0149	22,4287	0,9898
18-06-2014-17:53:22	0,9898	-	1,0888	23,2260	23,0311	22,4774	0,9898
18-06-2014-17:53:22	0,9898	-	1,0888	23,2747	22,9986	22,4774	0,9898
18-06-2014-17:53:23	0,9950	-	1,0836	23,2909	23,0149	22,4612	0,9898
18-06-2014-17:53:23	0,9745	-	1,0836	23,2260	23,0311	22,4287	0,9950
18-06-2014-17:53:23	0,9950	-	1,0939	23,2747	23,0798	22,4936	0,9745
18-06-2014-17:53:23	0,9898	-	1,0939	23,2584	23,0311	22,4936	0,9950
18-06-2014-17:53:24	0,9898	-	1,0939	23,2260	22,9986	22,4450	0,9898
18-06-2014-17:53:24	0,9898	-	1,0888	23,2260	23,0311	22,4774	0,9898
18-06-2014-17:53:24	0,9950	-	1,0888	23,2909	23,0149	22,4774	0,9898
18-06-2014-17:53:25	0,9898	-	1,0939	23,2747	23,0311	22,4612	0,9950
18-06-2014-17:53:25	0,9950	-	1,0888	23,2584	23,0311	22,4612	0,9898
18-06-2014-17:53:25	0,9898	-	1,0939	23,2097	23,0311	22,4774	0,9950
18-06-2014-17:53:26	0,9898	-	1,0888	23,2097	22,9986	22,4287	0,9898
18-06-2014-17:53:26	0,9745	-	1,0888	23,2747	23,0636	22,4287	0,9898
18-06-2014-17:53:26	0,9847	-	1,0888	23,2747	23,0149	22,4612	0,9745
18-06-2014-17:53:26	0,9898	-	1,0785	23,2422	22,9824	22,4774	0,9847
18-06-2014-17:53:27	0,9898	-	1,0888	23,2422	23,0311	22,4774	0,9898
18-06-2014-17:53:27	0,9847	-	1,0888	23,2422	23,0311	22,4612	0,9898
18-06-2014-17:53:27	1,0001	-	1,0939	23,2422	23,0149	22,4612	0,9847
18-06-2014-17:53:28	0,9898	-	1,0939	23,2260	23,0149	22,4612	1,0001
18-06-2014-17:53:28	0,9898	-	1,0939	23,2422	23,0473	22,4612	0,9898
18-06-2014-17:53:28	0,9950	-	1,0785	23,2422	23,0149	22,4612	0,9898
18-06-2014-17:53:29	0,9898	-	1,0888	23,2422	23,0149	22,4612	0,9950
18-06-2014-17:53:29	0,9847	-	1,0939	23,1935	23,0636	22,4612	0,9898
18-06-2014-17:53:29	0,9950	-	1,0888	23,2422	23,0473	22,4936	0,9847
18-06-2014-17:53:29	0,9950	-	1,0939	23,2422	23,0311	22,4774	0,9950
18-06-2014-17:53:30	0,9898	-	1,0836	23,2584	23,0473	22,4612	0,9950
18-06-2014-17:53:30	0,9847	-	1,0939	23,2747	23,0149	22,4450	0,9898
18-06-2014-17:53:30	0,9898	-	1,0836	23,2422	23,0473	22,4287	0,9847
18-06-2014-17:53:31	0,9898	-	1,0939	23,2584	23,0636	22,4936	0,9898
18-06-2014-17:53:31	0,9847	-	1,0836	23,2260	23,0473	22,4612	0,9898
18-06-2014-17:53:31	0,9898	-	1,0785	23,2584	23,0311	22,4774	0,9847
18-06-2014-17:53:32	0,9898	-	1,0939	23,2584	23,0149	22,4936	0,9898
18-06-2014-17:53:32	0,9898	-	1,0939	23,2260	22,9986	22,4450	0,9898
18-06-2014-17:53:32	0,9898	-	1,0990	23,2584	23,0149	22,4612	0,9898
18-06-2014-17:53:32	0,9847	-	1,0836	23,2584	23,0149	22,4774	0,9898
18-06-2014-17:53:33	0,9847	-	1,0785	23,2260	23,0473	22,5099	0,9847
18-06-2014-17:53:33	0,9745	-	1,0888	23,2422	23,0473	22,4612	0,9847
18-06-2014-17:53:33	0,9847	-	1,0888	23,2584	23,0473	22,4774	0,9745
18-06-2014-17:53:34	0,9898	-	1,0683	23,2097	23,0149	22,4450	0,9847
18-06-2014-17:53:34	0,9847	-	1,0683	23,2422	22,9824	22,4936	0,9898
18-06-2014-17:53:34	0,9745	-	1,0785	23,2584	22,9986	22,4774	0,9847
18-06-2014-17:53:35	0,9898	-	1,0888	23,2422	22,9986	22,4774	0,9745
18-06-2014-17:53:35	0,9898	-	1,0836	23,2260	23,0311	22,4774	0,9898
18-06-2014-17:53:35	0,9898	-	1,0888	23,2584	23,0311	22,4774	0,9898
18-06-2014-17:53:35	0,9847	-	1,0836	23,2097	23,0311	22,4774	0,9898
18-06-2014-17:53:36	0,9847	-	1,0785	23,2422	23,0149	22,4936	0,9847
18-06-2014-17:53:36	0,9847	-	1,0888	23,2584	23,0311	22,5099	0,9847
18-06-2014-17:53:36	0,9847	-	1,0939	23,2747	23,0149	22,4774	0,9847
18-06-2014-17:53:37	0,9898	-	1,0836	23,2422	23,0149	22,4774	0,9847
18-06-2014-17:53:37	0,9847	-	1,0939	23,2422	22,9986	22,4936	0,9898
18-06-2014-17:53:37	0,9950	-	1,0939	23,2584	23,0311	22,4612	0,9847
18-06-2014-17:53:38	0,9847	-	1,0888	23,2422	23,0149	22,4450	0,9950
18-06-2014-17:53:38	0,9745	-	1,0888	23,2422	22,9986	22,4936	0,9847
18-06-2014-17:53:38	0,9898	-	1,0888	23,2422	23,0311	22,4936	0,9745
18-06-2014-17:53:38	0,9898	-	1,0939	23,2260	23,0311	22,4936	0,9898
19-06-2014-15:52:23	0,9898	-	1,0683	22,5121	22,4145	21,4394	0,0000
19-06-2014-15:52:24	0,9950	-	1,0888	22,4472	22,3983	21,4394	0,9898
19-06-2014-15:52:26	0,9898	-	1,0939	22,4634	22,3983	21,4556	0,9950
19-06-2014-15:52:28	0,9898	-	1,0990	22,4959	22,4307	21,4718	0,9898
19-06-2014-15:52:30	0,9898	-	1,0836	22,5121	22,4307	21,4394	0,9898
19-06-2014-15:52:32	0,9898	-	1,0785	22,5121	22,4145	21,3907	0,9898
19-06-2014-15:52:33	0,9898	-	1,0888	22,4959	22,4307	21,4394	0,9898
19-06-2014-15:52:34	0,9847	-	1,0888	22,4472	22,4145	21,4069	0,9898
19-06-2014-15:52:35	1,0001	-	1,0888	22,4634	22,3820	21,4232	0,9847
19-06-2014-15:52:36	0,9898	-	1,0939	22,4796	22,3820	21,4394	1,0001
19-06-2014-15:52:37	0,9847	-	1,0836	22,4634	22,4307	21,4556	0,9898
19-06-2014-15:52:38	0,9745	-	1,0836	22,4634	22,3983	21,4556	0,9847
19-06-2014-15:52:39	0,9898	-	1,0785	22,4796	22,4469	21,4394	0,9745
19-06-2014-15:52:40	0,9898	-	1,0990	22,5121	22,3983	21,4394	0,9898
19-06-2014-15:52:41	0,9847	-	1,0785	22,4472	22,4307	21,4232	0,9898
19-06-2014-15:52:42	0,9847	-	1,0939	22,4959	22,3820	21,4232	0,9847
19-06-2014-15:52:43	0,9950	-	1,0939	22,4796	22,3820	21,4394	0,9847
19-06-2014-15:52:44	0,9898	-	1,0939	22,4472	22,4145	21,4556	0,9950
19-06-2014-15:52:45	0,9847	-	1,0888	22,4310	22,4469	21,4718	0,9898
19-06-2014-15:52:46	0,9745	-	1,0888	22,4634	22,3820	21,4232	0,9847
19-06-2014-15:52:47	0,9950	-	1,0836	22,4310	22,3983	21,4718	0,9745
19-06-2014-15:52:48	0,9847	-	1,0836	22,4472	22,4307	21,4718	0,9950
19-06-2014-15:52:49	0,9745	-	1,0939	22,4634	22,3983	21,4232	0,9847
19-06-2014-15:52:50	0,9898	-	1,0888	22,4310	22,3820	21,4394	0,9745
19-06-2014-15:52:51	0,9950	-	1,0785	22,4796	22,4631	21,4556	0,9898
19-06-2014-15:52:52	0,9898	-	1,0939	22,4310	22,3658	21,4880	0,9950
19-06-2014-15:52:53	0,9898	-	1,0888	22,3985	22,3983	21,4232	0,9898
19-06-2014-15:52:54	0,9847	-	1,0836	22,4472	22,4145	21,4556	0,9898
19-06-2014-15:52:55	0,9898	-	1,0888	22,4310	22,3820	21,4069	0,9847
19-06-2014-15:52:56	0,9898	-	1,0836	22,4472	22,4145	21,4394	0,9898
19-06-2014-15:52:57	0,9847	-	1,0939	22,4959	22,3820	21,4556	0,9898
19-06-2014-15:52:58	0,9950	-	1,0836	22,4147	22,4631	21,3907	0,9847
19-06-2014-15:52:59	0,9847	-	1,0888	22,3985	22,3983	21,4394	0,9950
19-06-2014-15:53:00	0,9898	-	1,0888	22,4310	22,3983	21,3907	0,9847
19-06-2014-15:53:01	0,9745	-	1,0939	22,4147	22,3983	21,4069	0,9898
19-06-2014-15:53:02	0,9745	-	1,0785	22,4472	22,3983	21,4556	0,9745
19-06-2014-15:53:03	0,9847	-	1,0683	22,4634	22,4145	21,4069	0,9745
19-06-2014-15:53:04	0,9898	-	1,0939	22,3823	22,4307	21,4394	0,9847
19-06-2014-15:53:05	1,0001	-	1,0939	22,4147	22,4145	21,4069	0,9898
19-06-2014-15:53:06	0,9898	-	1,0939	22,4310	22,3820	21,3745	1,0001
19-06-2014-15:53:07	0,9898	-	1,0836	22,4310	22,4145	21,4232	0,9898
19-06-2014-15:53:08	0,9847	-	1,0888	22,4310	22,3496	21,4232	0,9898
19-06-2014-15:53:09	0,9898	-	1,0683	22,4796	22,4145	21,4556	0,9847
19-06-2014-15:53:10	0,9898	-	1,0990	22,3985	22,3820	21,4394	0,9898
19-06-2014-15:53:11	0,9898	-	1,0939	22,4310	22,3658	21,4232	0,9898
19-06-2014-15:53:12	0,9847	-	1,0785	22,4472	22,3820	21,4232	0,9898
19-06-2014-15:53:13	0,9847	-	1,0888	22,3985	22,4145	21,4880	0,9847
19-06-2014-15:53:14	0,9898	-	1,0836	22,4634	22,3983	21,4394	0,9847
19-06-2014-15:53:15	0,9950	-	1,0939	22,4634	22,3658	21,4069	0,9898
19-06-2014-15:53:16	0,9745	-	1,0939	22,5445	22,3658	21,4556	0,9950
19-06-2014-15:53:17	0,9950	-	1,0939	22,4310	22,3658	21,4718	0,9745
19-06-2014-15:53:18	0,9950	-	1,0836	22,4310	22,3820	21,4718	0,9950
19-06-2014-15:53:19	0,9898	-	1,0939	22,4310	22,4145	21,4232	0,9950
19-06-2014-15:53:20	0,9694	-	1,0785	22,4959	22,3496	21,4880	0,9898
19-06-2014-15:53:21	0,9847	-	1,0939	22,4959	22,4145	21,5043	0,9694
19-06-2014-15:53:22	0,9898	-	1,0836	22,5445	22,4307	21,4556	0,9847
19-06-2014-15:53:23	0,9847	-	1,0836	22,4310	22,3983	21,4718	0,9898
19-06-2014-15:53:24	0,9898	-	1,0939	22,4310	22,3820	21,4718	0,9847
19-06-2014-15:53:25	0,9898	-	1,0888	22,4147	22,4145	21,4880	0,9898
19-06-2014-15:53:26	0,9898	-	1,0888	22,4472	22,3983	21,4718	0,9898
19-06-2014-15:53:27	0,9847	-	1,0785	22,5121	22,3820	21,4556	0,9898
19-06-2014-15:53:28	0,9950	-	1,0939	22,4959	22,3820	21,4718	0,9847
19-06-2014-15:53:29	0,9847	-	1,0888	22,4959	22,3983	21,4880	0,9950
19-06-2014-15:53:30	0,9898	-	1,0836	22,4472	22,3983	21,4718	0,9847
19-06-2014-15:53:31	0,9950	-	1,0836	22,4310	22,3658	21,4556	0,9898
19-06-2014-15:53:32	0,9950	-	1,0888	22,4634	22,3496	21,4880	0,9950
19-06-2014-15:53:33	0,9898	-	1,0888	22,4472	22,3983	21,5043	0,9950
19-06-2014-15:53:34	0,9847	-	1,0836	22,4634	22,3983	21,4718	0,9898
19-06-2014-15:53:35	0,9898	-	1,0888	22,4959	22,3820	21,4880	0,9847
19-06-2014-15:53:36	0,9898	-	1,0888	22,3985	22,3658	21,4556	0,9898
19-06-2014-15:53:37	0,9950	-	1,0990	22,4796	22,3658	21,4718	0,9898
19-06-2014-15:53:38	0,9950	-	1,0785	22,4147	22,3658	21,4394	0,9950
19-06-2014-15:53:39	0,9950	-	1,0939	22,4472	22,4145	21,4718	0,9950
19-06-2014-15:53:40	0,9745	-	1,0939	22,5121	22,3983	21,4880	0,9950
19-06-2014-15:53:41	0,9745	-	1,0939	22,4310	22,4307	21,4069	0,9745
19-06-2014-15:53:42	0,9898	-	1,0888	22,5121	22,4469	21,4718	0,9745
19-06-2014-15:53:43	0,9898	-	1,0888	22,4472	22,4307	21,4394	0,9898
19-06-2014-15:53:44	0,9847	-	1,0939	22,4959	22,4145	21,4394	0,9898
19-06-2014-15:53:45	0,9950	-	1,0939	22,4634	22,4631	21,4394	0,9847
19-06-2014-15:53:46	0,9950	-	1,0888	22,4634	22,4145	21,4394	0,9950
19-06-2014-15:53:47	0,9847	-	1,0836	22,4959	22,4145	21,5367	0,9950
19-06-2014-15:53:48	0,9847	-	1,0939	22,4634	22,3983	21,4880	0,9847
19-06-2014-15:53:49	0,9898	-	1,0836	22,4310	22,4469	21,5043	0,9847
19-06-2014-15:53:50	0,9898	-	1,0785	22,4634	22,4469	21,5043	0,9898
19-06-2014-15:53:51	0,9898	-	1,0785	22,4796	22,3658	21,4880	0,9898
19-06-2014-15:53:52	0,9847	-	1,0888	22,4959	22,4307	21,4718	0,9898
19-06-2014-15:53:53	0,9898	-	1,0888	22,4959	22,3983	21,4556	0,9847
19-06-2014-15:53:54	0,9898	-	1,0939	22,4959	22,4469	21,4880	0,9898
19-06-2014-15:53:55	0,9745	-	1,0836	22,4634	22,4307	21,4880	0,9898
19-06-2014-15:53:56	0,9898	-	1,0888	22,4796	22,4145	21,4556	0,9745
19-06-2014-15:53:57	0,9898	-	1,0785	22,4634	22,4145	21,5043	0,9898
19-06-2014-15:53:58	0,9847	-	1,0836	22,4959	22,3820	21,4232	0,9898
19-06-2014-15:53:59	0,9898	-	1,0836	22,4959	22,3820	21,5043	0,9847
19-06-2014-15:54:00	0,9898	-	1,0939	22,5121	22,3658	21,4232	0,9898
19-06-2014-15:54:01	0,9847	-	1,0836	22,4959	22,3983	21,5205	0,9898
19-06-2014-15:54:02	0,9950	-	1,0888	22,4959	22,3820	21,5043	0,9847
19-06-2014-15:54:03	0,9847	-	1,0888	22,4634	22,4145	21,4394	0,9950
19-06-2014-15:54:04	0,9745	-	1,0888	22,4959	22,4307	21,4232	0,9847
19-06-2014-15:54:05	0,9898	-	1,0939	22,4959	22,3983	21,4718	0,9745
19-06-2014-15:54:06	0,9898	-	1,0939	22,4634	22,4145	21,4232	0,9898
19-06-2014-15:54:07	0,9898	-	1,0888	22,4796	22,3983	21,4394	0,9898
19-06-2014-15:54:08	1,0001	-	1,0785	22,4634	22,3820	21,4718	0,9898
19-06-2014-15:54:09	0,9847	-	1,0939	22,4634	22,4631	21,4069	1,0001
19-06-2014-15:54:10	0,9898	-	1,0888	22,4959	22,3820	21,4232	0,9847
19-06-2014-15:54:11	0,9898	-	1,0632	22,5121	22,4307	21,4232	0,9898
19-06-2014-15:54:12	0,9898	-	1,0939	22,4959	22,3983	21,4394	0,9898
19-06-2014-15:54:13	0,9898	-	1,0888	22,4472	22,4145	21,4394	0,9898
19-06-2014-15:54:14	0,9898	-	1,0888	22,4634	22,3333	21,4069	0,9898
19-06-2014-15:54:15	0,9694	-	1,0888	22,5121	22,3820	21,4880	0,9898
19-06-2014-15:54:16	0,9694	-	1,0939	22,4959	22,3496	21,4232	0,9694
19-06-2014-15:54:17	1,0001	-	1,0836	22,5283	22,4145	21,3745	0,9694
19-06-2014-15:54:18	0,9898	-	1,0785	22,4634	22,3496	21,4069	1,0001
19-06-2014-15:54:19	0,9898	-	1,0939	22,4959	22,3983	21,4880	0,9898
19-06-2014-15:54:20	0,9745	-	1,0939	22,4634	22,4307	21,4394	0,9898
19-06-2014-15:54:21	0,9898	-	1,0888	22,4959	22,3658	21,4069	0,9745
19-06-2014-15:54:22	0,9950	-	1,0888	22,4959	22,4145	21,4069	0,9898
19-06-2014-15:54:23	0,9847	-	1,0939	22,4959	22,3983	21,4394	0,9950
19-06-2014-15:54:24	0,9745	-	1,0888	22,4796	22,3658	21,4232	0,9847
19-06-2014-15:54:25	0,9847	-	1,0888	22,5283	22,3983	21,4069	0,9745
19-06-2014-15:54:26	0,9745	-	1,0785	22,5121	22,3820	21,4232	0,9847
19-06-2014-15:54:27	0,9898	-	1,0888	22,4959	22,3983	21,3907	0,9745
19-06-2014-15:54:28	0,9898	-	1,0836	22,4959	22,3658	21,3907	0,9898
19-06-2014-15:54:29	0,9847	-	1,0836	22,4634	22,4145	21,4718	0,9898
19-06-2014-15:54:30	0,9898	-	1,0888	22,4634	22,3820	21,4069	0,9847
19-06-2014-15:54:31	0,9898	-	1,0990	22,4796	22,4307	21,3745	0,9898
19-06-2014-15:54:32	0,9847	-	1,0888	22,5283	22,4145	21,4232	0,9898
19-06-2014-15:54:33	0,9898	-	1,0785	22,4796	22,3983	21,4069	0,9847
19-06-2014-15:54:34	0,9847	-	1,0888	22,4796	22,4469	21,4394	0,9898
19-06-2014-15:54:35	0,9950	-	1,0939	22,4959	22,4145	21,4069	0,9847
19-06-2014-15:54:36	0,9898	-	1,0888	22,4796	22,4145	21,3745	0,9950
19-06-2014-15:54:37	0,9898	-	1,0888	22,5121	22,4145	21,3907	0,9898
19-06-2014-15:54:38	0,9898	-	1,0785	22,5283	22,4469	21,4232	0,9898
19-06-2014-15:54:39	0,9847	-	1,0785	22,4796	22,3983	21,4718	0,9898
19-06-2014-15:54:40	0,9950	-	1,0836	22,4959	22,3983	21,4232	0,9847
19-06-2014-15:54:41	0,9847	-	1,0939	22,4796	22,3820	21,3907	0,9950
19-06-2014-15:54:42	0,9950	-	1,0785	22,4959	22,4307	21,3907	0,9847
19-06-2014-15:54:43	0,9898	-	1,0939	22,4634	22,4307	21,3745	0,9950
19-06-2014-15:54:44	0,9898	-	1,0939	22,4472	22,4631	21,4069	0,9898
19-06-2014-15:54:45	0,9898	-	1,0939	22,4959	22,3820	21,3907	0,9898
19-06-2014-15:54:46	0,9898	-	1,0836	22,5283	22,4145	21,4232	0,9898
19-06-2014-15:54:47	0,9950	-	1,0888	22,4634	22,4631	21,4556	0,9898
19-06-2014-15:54:48	0,9898	-	1,0888	22,5121	22,4145	21,3745	0,9950
19-06-2014-15:54:49	0,9847	-	1,0888	22,5121	22,4145	21,4232	0,9898
19-06-2014-15:54:50	0,9898	-	1,0939	22,4634	22,4469	21,3745	0,9847
19-06-2014-15:54:51	0,9847	-	1,0836	22,4959	22,4631	21,4394	0,9898
19-06-2014-15:54:52	0,9847	-	1,0888	22,4796	22,4307	21,3745	0,9847
19-06-2014-15:54:53	0,9745	-	1,0939	22,5607	22,4145	21,3907	0,9847
19-06-2014-15:54:54	0,9847	-	1,0939	22,4959	22,3658	21,4232	0,9745
19-06-2014-15:54:55	0,9847	-	1,0888	22,4796	22,3820	21,3907	0,9847
19-06-2014-15:54:56	0,9847	-	1,0888	22,4796	22,4469	21,4069	0,9847
19-06-2014-15:54:57	0,9745	-	1,0888	22,4796	22,3496	21,3745	0,9847
19-06-2014-15:54:58	0,9898	-	1,0836	22,5121	22,4145	21,4232	0,9745
19-06-2014-15:54:59	0,9950	-	1,0939	22,4959	22,4631	21,3259	0,9898
19-06-2014-15:55:00	0,9898	-	1,0888	22,5121	22,4307	21,3583	0,9950
19-06-2014-15:55:01	0,9950	-	1,0888	22,4959	22,3820	21,4232	0,9898
19-06-2014-15:55:02	0,9898	-	1,0939	22,4634	22,4307	21,4069	0,9950
19-06-2014-15:55:03	0,9950	-	1,0888	22,4796	22,4145	21,4069	0,9898
19-06-2014-15:55:04	0,9847	-	1,0990	22,4796	22,3983	21,4069	0,9950
19-06-2014-15:55:05	0,9745	-	1,0939	22,5445	22,3820	21,4232	0,9847
19-06-2014-15:55:06	0,9950	-	1,0888	22,4634	22,4145	21,3583	0,9745
19-06-2014-15:55:07	0,9847	-	1,0939	22,5283	22,4794	21,3583	0,9950
19-06-2014-15:55:08	0,9898	-	1,0939	22,4796	22,3983	21,4232	0,9847
19-06-2014-15:55:09	0,9847	-	1,0939	22,4959	22,3983	21,3907	0,9898
19-06-2014-15:55:10	0,9898	-	1,0939	22,4634	22,3820	21,3745	0,9847
19-06-2014-15:55:11	0,9898	-	1,0939	22,4634	22,3658	21,3907	0,9898
19-06-2014-15:55:12	0,9950	-	1,0836	22,5121	22,3983	21,4394	0,9898
19-06-2014-15:55:13	0,9950	-	1,0939	22,4796	22,3820	21,4069	0,9950
19-06-2014-15:55:14	0,9898	-	1,0785	22,4796	22,4145	21,3583	0,9950
19-06-2014-15:55:15	0,9847	-	1,0785	22,5283	22,3983	21,3745	0,9898
26-06-2014-09:35:19	0,9847	-	1,0683	19,9174	18,9927	19,9614	0,0000
26-06-2014-09:35:22	0,9847	-	1,0888	19,8850	18,9441	19,9776	0,9847
26-06-2014-09:35:24	0,9847	-	1,0836	19,8526	18,9441	20,0264	0,9847
26-06-2014-09:35:26	0,9847	-	1,0888	19,8526	18,9603	20,0427	0,9847
26-06-2014-09:35:28	0,9950	-	1,0888	19,8850	18,9765	20,1729	0,9847
26-06-2014-09:35:30	0,9847	-	1,0836	19,9012	18,9927	20,0427	0,9950
26-06-2014-09:35:31	0,9694	-	1,0836	19,8850	18,9603	19,9451	0,9847
26-06-2014-09:35:32	0,9898	-	1,0836	19,9174	18,9603	19,9939	0,9694
26-06-2014-09:35:33	0,9898	-	1,0836	19,9337	18,9603	20,0427	0,9898
26-06-2014-09:35:34	0,9694	-	1,0785	19,8688	18,8955	20,0264	0,9898
26-06-2014-09:35:35	0,9847	-	1,0888	19,8688	18,9279	20,0102	0,9694
26-06-2014-09:35:36	0,9898	-	1,0836	19,8688	18,9441	20,0264	0,9847
26-06-2014-09:35:37	0,9898	-	1,0785	19,9012	18,9765	19,9939	0,9898
26-06-2014-09:35:38	0,9898	-	1,0888	19,8364	18,9441	20,0264	0,9898
26-06-2014-09:35:39	0,9745	-	1,0785	19,7392	18,9441	20,0102	0,9898
26-06-2014-09:35:40	0,9898	-	1,0836	19,8688	18,9441	20,0427	0,9745
26-06-2014-09:35:41	0,9898	-	1,0888	19,9174	18,9279	20,0102	0,9898
26-06-2014-09:35:42	0,9898	-	1,0939	19,8202	18,9117	20,0427	0,9898
26-06-2014-09:35:43	0,9847	-	1,0785	19,8850	18,9441	19,9939	0,9898
